,name,city,country,tags,office_lat,office_lon,funds_raised_float,currency,fx_rate,funds_raised_usd,desing_tag,gaming_tag,funding_tag
242,Winescorecard,Lambertville,USA,"wine, wine-2.0, personalized-wine-recommendations, web-marketing, consumer-marketing, experiential-marketing, customer-experience-marketing",40.363934,-74.896109,0.0,$,1.0,0.0,False,False,False
243,Coverity,San Francisco,USA,"development-testing, security-software, static-analysis, opensource, prevent",37.7759675,-122.3931128,22000000.0,$,1.0,22000000.0,False,False,True
244,Physical Interaction Lab,Stockholm,SWE,"interaction, physicalcomputing, sensors, actuators, web, wable",59.332788,18.064488,0.0,$,1.0,0.0,False,False,False
247,Sitemasher,Coral Gables,USA,"website-design-and-management-platform, saas",25.705057,-80.271378,5000000.0,C,,,True,False,False
248,cScape,London,GBR,"customer-engagement, sharepoint, microsoft-partner, moss, persuasive-design, usability, accessibility, custom-development, web-2.0",51.523676,-0.107843,0.0,$,1.0,0.0,True,False,False
250,EnergyWeb Solutions,Allentown,USA,"web-design, ecommerce, emarketing, hvac, heating-oil",40.58471,-75.588974,100000.0,$,1.0,100000.0,True,False,False
253,MediaTrust,New York,USA,"media, advertising, internet-marketing, affiliate-marketing, performance-marketing, social-media-advertising, search-marketing, email-marketing, ad-network, rtb, ad-exchange, app-monetization, mobile-marketing, seo, sem, ppc, lead-generation, cpl",40.743662,-73.984268,21000000.0,$,1.0,21000000.0,False,False,True
254,Tacit Software,Palo Alto,USA,"expertise-search, knowledge-management, collaboration, software, enterprise-software, feed-reader, RSS",37.451013,-122.120699,0.0,$,1.0,0.0,False,False,False
255,Newsclipper,,USA,"web, news, flash, video, content, embedded, tv, network, station, clip",37.269175,-119.306607,0.0,$,1.0,0.0,False,False,False
258,GeniusRocket,Bethesda,USA,"video, advertising, curated-crowdsourcing, crowdsourcing, production, animation, live-action, commercials, online-video",38.9892639,-77.0978424,0.0,$,1.0,0.0,False,False,False
259,HD Greetings,Burlingame,USA,"video, high-definition, personalized, viral, ecards, marketing, web-services, greeting-cards",37.590056,-122.347654,0.0,$,1.0,0.0,False,False,False
260,Evernote,Redwood City,USA,"note-taking, writing, productivity-software, capture-images-notes-audio, web-services",37.386774,-121.987661,251000000.0,$,1.0,251000000.0,False,False,True
261,Cloudo,Stockholm,SWE,webos,59.336527,18.077451,0.0,$,1.0,0.0,False,False,False
262,GenieKnows,Halifax,CAN,"advertising, publishing, vertical-search, local-search, health, games",44.645756,-63.57411,0.0,$,1.0,0.0,False,False,False
263,Franz,Oakland,USA,"web-3-0, rdf, semantic-web, rdf-database, sparql, knowledge-store, geospatial, geotemporal, reasoning, graph-database",37.810949,-122.26706,0.0,$,1.0,0.0,False,False,False
264,Swarmcast,Minneapolis,USA,"swarmcast, autobahn, streaming-video, live-streaming, internet-video, online-video-video-delivery",44.977482,-93.264351,0.0,$,1.0,0.0,False,False,False
265,Inform Technologies,New York,USA,"semantic-web, taxonomy, journalism, hyperlinking, media, linking, contextual-content",40.744639,-73.983963,29300000.0,$,1.0,29300000.0,False,False,True
267,Sxoop Technologies,Cork,IRL,photography-software-web2ireland-photobook-editor-photos,51.8892282,-8.5240303,0.0,$,1.0,0.0,False,False,False
268,Operation Sports,Woodbridge,USA,"sports-video-games, sports-games, games, operation-sports, sports-gaming",38.6581,-77.2501,0.0,$,1.0,0.0,False,True,False
269,Issuu,Palo Alto,USA,"online-publishing, catalogs, magazines, saas, rich-internet, application, community, publishing, online-print",37.4784804,-122.1514101,6250000.0,$,1.0,6250000.0,False,False,True
270,Animax Entertainment,Van Nuys,USA,"creative, animation, virtual-worlds, mmogs, games, casual-games",34.19099,-118.486428,0.0,$,1.0,0.0,False,False,False
271,Evri,Seattle,USA,"semanticweb, semantic, semantic-web, demobeat, demo-09",47.620716,-122.347533,11800000.0,$,1.0,11800000.0,False,False,True
273,Parametric Ventures,Bellevue,USA,"parametric-ventures, web-applications, collective-intelligence, tipping-monkey, social-network, stock-trading, virtual-portfolio, trading-simulator, hedge-fund, hedge-fund-simulator, king-of-the-hill, fund-of-funds",47.617453,-122.201668,0.0,$,1.0,0.0,False,False,False
274,Parametric Ventures,Toronto,CAN,"parametric-ventures, web-applications, collective-intelligence, tipping-monkey, social-network, stock-trading, virtual-portfolio, trading-simulator, hedge-fund, hedge-fund-simulator, king-of-the-hill, fund-of-funds",43.64226,-79.374889,0.0,$,1.0,0.0,False,False,False
276,Fifteen Reasons,San Francisco,USA,"social, web, events, planning",41.948365,-87.646307,0.0,$,1.0,0.0,False,False,False
277,E-junkie,Tucson,USA,"e-commerce, digital-delivery, shopping-cart, paypal, google-checkout",32.2745229,-110.9864294,0.0,$,1.0,0.0,False,False,False
278,PayLoadz,Philadelphia,USA,"downloads, digital-goods, virtual-goods",40.738832,-73.981534,0.0,$,1.0,0.0,False,False,False
279,The Teaching Company,Chantilly,USA,"online-education, education, digital-education, online-university, online-learning, mooc, content, video, audio",38.875115,-77.440653,0.0,$,1.0,0.0,False,False,False
280,Boomerang Data,Richardson,USA,"managed-service-provider, it-services, dallas-it, computer-repair, business-computer-service, dallas-computer-service, boomerang-data, online-data-backup, backup, backup-software, data-recovery, back-up, data-backup, computer-backup, data-warehouse, data-",32.974194,-96.714066,0.0,$,1.0,0.0,False,False,False
281,Napster,Los Angeles,USA,"napster, digital-music, music, riaa, music-subscription, digital-media",34.080772,-118.3891962,0.0,$,1.0,0.0,False,False,False
282,Central Desktop,Pasadena,USA,"collaboration-software, online-collaboration-software, project-management, team-collaboration, collaboration-online, business-collaboration",34.148374,-118.121822,7000000.0,$,1.0,7000000.0,False,False,True
283,LouderVoice,Co Cork,IRL,"reviews, aggregator, web2ireland, b2b, widget, hreview, twitter, facebook, facebook-connect, android, sms",51.7335021,-8.7542918,0.0,$,1.0,0.0,False,False,False
285,Mzinga,Burlington,USA,"whitelabel, corporate, socialnetwork, consumerresearch, business-social-media, social-networking-software",42.489827,-71.223359,42500000.0,$,1.0,42500000.0,False,False,True
286,ProofHQ,London,GBR,"proofhq, online-proofing, review, feedback, collaboration, approval, design, artwork, creative, graphic, documents, pdf, project-management, marketing-automation, cloud-computing",51.5320478,-0.011154,0.0,$,1.0,0.0,True,False,False
288,Boonty,New York,USA,"games, free-online-games, community, social-casual-gaming, casual-games, video-games, pc-games, items, play-4-free, advertising-games, boonty, cafe-com",40.717248,-74.002662,10000000.0,$,1.0,10000000.0,False,True,True
289,99designs,San Francisco,USA,"graphic-design, crowdsourcing, online-marketplace, marketplace, crowdsourced-design",37.7955307,-122.4005983,35000000.0,$,1.0,35000000.0,True,False,True
290,99designs,Collingwood,AUS,"graphic-design, crowdsourcing, online-marketplace, marketplace, crowdsourced-design",-37.8026587,144.9868546,35000000.0,$,1.0,35000000.0,True,False,True
291,99designs,Berlin,DEU,"graphic-design, crowdsourcing, online-marketplace, marketplace, crowdsourced-design",52.4986199,13.4469031,35000000.0,$,1.0,35000000.0,True,False,True
292,Mapicurious,Atlanta,USA,"mapping, geo, web-services, geospatial, georeferencing, tourguides, dashapp, location-based-services, mobile-development, travel-content, travel",33.754487,-84.389663,0.0,$,1.0,0.0,False,False,False
293,Yesmail,Portland,USA,email-marketing-software,45.5214781,-122.6773013,0.0,$,1.0,0.0,False,False,False
294,Digital-Telepathy,San Diego,USA,"web-2-0-designers, user-experience-designers, ux-design, web-app-design, startup-design, hello-bar, slidedeck",32.736369,-117.160619,0.0,$,1.0,0.0,True,False,False
295,WebRidesTV,Culver City,USA,"car-videos, hot-rods, lowriders, exotics, luxury, start-up, streaming-video, sport-compacts, import-tuner, ferrari, web-2.0",34.024453,-118.380437,0.0,$,1.0,0.0,False,False,False
296,NewCondosOnline,San Diego,USA,"real-estate, lead-generation, advertising, lead-gen-portal, condominiums, delevopers, condo, condons, seo, sem, internet-marketing",32.775136,-117.138264,0.0,$,1.0,0.0,False,False,False
297,Feng-GUI,Tel Aviv,ISR,"design, heatmap, convertion, advertisements, advertising, marketing, optimization, dynamic-ad, dynamic-creative, product-placement",32.0554,34.7595,0.0,$,1.0,0.0,True,False,False
298,Relevad,San Mateo,USA,"semantic-web, semantic, advertising, ad-optimization, web-services, domain-parkers, web-publishers, ad-aggregators, keyword-generation, ad-networks",37.559267,-122.302251,0.0,$,1.0,0.0,False,False,False
299,Moore Laboratories,Rhoon,NLD,"Recommendations, technology, computational-linguistics, alfa-informatics, webintelligence, Search-engine",51.858203,4.476691,0.0,$,1.0,0.0,False,False,False
300,Vovici,Dulles,USA,"survey-software, survey-analysis, online-communities, web-survey, online-survey, enterprise-feedback-management, efm, online-community-software, online-survey-software",38.983393,-77.434128,16300000.0,$,1.0,16300000.0,False,False,True
301,Vovici,Kingston Upon Thames,GBR,"survey-software, survey-analysis, online-communities, web-survey, online-survey, enterprise-feedback-management, efm, online-community-software, online-survey-software",51.4140631,-0.3016459,16300000.0,$,1.0,16300000.0,False,False,True
302,Atlantic Metro Communications,New York,USA,"metro-fiber, metro-transport, cdn, application-acceleration, nyc, metro-ethernet, internet-access, colocation, cloud-hosting, managed-hosting",40.724298,-74.008382,0.0,$,1.0,0.0,False,False,False
309,ScanDigital,Torrance,USA,"photo-scanning, negative-scanning, digital-photography, slide-scanning, video-transfer",33.918151,-118.41747,350000.0,$,1.0,350000.0,False,False,False
310,JigJak,Sachse,USA,"bookmark, social, web2-0",32.963205,-96.592839,0.0,$,1.0,0.0,False,False,False
312,Sopinspace,Paris,FRA,"collaboration, web2-0, web-services, debate",48.851276,2.377784,0.0,$,1.0,0.0,False,False,False
314,Visto,Sunnyvale,USA,mobile-enterprise-security-software,37.518539,-122.254275,156000000.0,$,1.0,156000000.0,False,False,True
315,Osidosi Solutions,,CAN,"application-development-and-consulting, website-design, e-commerce-and-it-solutions, web-design, web-hosting, web-site-design, web-page-design, website-development, canadian-web-design-and-development, alberta-web-design, it-solutions, sol",56.130366,-106.346771,0.0,$,1.0,0.0,True,False,False
316,Workday,Pleasanton,USA,"web-based, erp, hcm, payroll, saas, software-as-a-service, financial-management, spend-management, higher-education, global, human-capital-management, human-resource-management",37.694202,-121.921532,175000000.0,$,1.0,175000000.0,False,False,True
317,2ergo,Arlington,USA,"mobile, marketing, mobile-websites, media, messaging, iphone-applications, mobile-coupons, mobile-ticketing, wap, sms, mms, mobile-security, mobile-payments",38.889602,-77.0833301,0.0,$,1.0,0.0,False,False,False
320,Clarizen,San Mateo,USA,"project-management, project-execution, collaboration, saas, on-demand, online-project-management-software, online-project-management, cloud-computing, work-management, scheduling",37.536044,-122.328401,56000000.0,$,1.0,56000000.0,False,False,True
322,JobThread,New York,USA,"job-board-software, job-board, software-as-a-service, sas, job-posting, niche-job-board, ad-network",40.7150928,-74.0101816,0.0,$,1.0,0.0,False,False,False
323,Chalk,Reston,USA,"wireless, blackberry, mcds, software",38.959412,-77.356328,0.0,$,1.0,0.0,False,False,False
324,Invision Power Services,Forest,USA,"forums, forum, message-board-software",37.366062,-79.282725,0.0,$,1.0,0.0,False,False,False
325,TeamWork Live,San Francisco,USA,"project-management-software, project-collaboration-software, online-collaboration-tool, client-extranet-software",37.762583,-122.46487,0.0,$,1.0,0.0,False,False,False
326,CrewedUp,Los Angeles,USA,"film, television, new-media, webisodes",34.089679,-118.292618,0.0,$,1.0,0.0,False,False,False
328,Weplug,Paris,FRA,"weplug, social-network, web-2-0, services, social, social-networking, socialnetwork, socialnetworking, widget",48.841717,2.293843,0.0,$,1.0,0.0,False,False,False
329,GoDaddy,Scottsdale,USA,"domain-names, web-hosting, websites, e-commerce, ssl-certificates, software-development, customer-service, marketing",33.617017,-111.908293,0.0,$,1.0,0.0,False,False,False
331,Authenticlick,Los Angeles,USA,"web-traffic-quality, click-fraud, optimization, search-marketing-roi, traffic-quality-intelligence, traffic-quality-management",34.062504,-118.354605,5000000.0,$,1.0,5000000.0,False,False,True
332,Wrike,San Jose,USA,"project-management-software, collaboration-software",37.3973787,-122.0879281,11000000.0,$,1.0,11000000.0,False,False,True
333,Playfish,London,GBR,"social-gaming, social-games, social-networks, facebook, myspace, widgets, applications",51.4991094,-0.1984802,21000000.0,$,1.0,21000000.0,False,True,True
334,Playfish,TromsÃ¸,NOR,"social-gaming, social-games, social-networks, facebook, myspace, widgets, applications",69.636216,18.931062,21000000.0,$,1.0,21000000.0,False,True,True
335,Coordinatr,San Francisco,USA,"coordinatr, microevent, event, sms, mobile, friends, groups, sharespace, coordinator, startup, web-2.0",37.804477,-122.427021,0.0,$,1.0,0.0,False,False,False
337,Ecommerce Solutions,Whippany,USA,"ecommerce, website-creation, SSL, hosting, database, software-development",40.83812,-74.429479,0.0,$,1.0,0.0,False,False,False
338,Notice Technologies,Austin,USA,"internet-advertising, social-media, web-2-0, youpons, newspaper, local-media, local-business, marketing",47.635749,-122.324362,0.0,$,1.0,0.0,False,False,False
339,CreateDebate,Arlington,USA,"debate, web-2-0, createdebate, debates, argue, politics, network, social-network, forum, socialnetworking",38.909812,-77.12016,0.0,$,1.0,0.0,False,False,False
340,MyTrade,Louisville,USA,"auctions, trading, buy-now, social-media, ajax, web-2-0",38.2798482,-85.5136366,0.0,$,1.0,0.0,False,False,False
341,SIMchronise,Dublin,IRL,"mobile-solutions, mobile-data, data-synchronisation, mobile-security, backup, restore, mobile-contacts, web-2.0-addressbook, phonebackup",53.339347,-6.250848,0.0,$,1.0,0.0,False,False,False
342,OneSwirl,Ardmore,USA,internet-services-aggregator,39.991914,-75.291683,0.0,$,1.0,0.0,False,False,False
344,Mojizu,Irvine,USA,"social-network, cartoon, artists, characters, design, ali-sabet, sabet-brands, contemporary-character-design",33.690354,-117.829435,0.0,$,1.0,0.0,True,False,False
345,Jaduka,Dallas,USA,"web-integrated-voice-tools, communication-enabled-business-processess, cebp, unified-communications, computer-telephony-integration, enterprise-telephony, web-based-phone-apps-and-widgets",32.924673,-96.775458,0.0,$,1.0,0.0,False,False,False
346,XIHA,Helsinki,FIN,"multilingual, social-networking, games, friends, photos, blogs, realtime, search",60.1681494,24.9410012,1000000.0,$,1.0,1000000.0,False,False,False
347,XIHA,,USA,"multilingual, social-networking, games, friends, photos, blogs, realtime, search",47.3612288,8.5515974,1000000.0,$,1.0,1000000.0,False,False,False
349,ioVentures,Orem,USA,"internet-marketing, seo, ppc, facebook, youtube, blogging",40.281338,-111.769518,0.0,$,1.0,0.0,False,False,False
353,Cvent,McLean,USA,"cvent, event-management, online-event-registration, web-surveys, strategic-meeting-management, sourcing",38.923453,-77.227525,137000000.0,$,1.0,137000000.0,False,False,True
354,Zend Technologies,Cupertino,USA,"php, application-development, cloud, web-services, mobile-application-development, saas, paas",37.322385,-122.008549,44000000.0,$,1.0,44000000.0,False,False,True
355,iliketotallyloveit,Berlin,DEU,"social-shopping, web-2-0, e-commerce, recommend, share, products",37.38988,-122.095612,0.0,$,1.0,0.0,False,False,False
356,OrangeSoda,American Fork,USA,"search, mobile, social, local, sem, seo, maps, places, website",40.358294,-111.780243,7500000.0,$,1.0,7500000.0,False,False,True
382,CD Baby,Portland,USA,"music-distribution, music, digital-distribution, musicians, itunes, amazon, google-music, tunecore",45.5658422,-122.5804645,0.0,$,1.0,0.0,False,False,False
395,Devolia,Paris,FRA,"devolia, web-2-0",48.859648,2.348855,0.0,$,1.0,0.0,False,False,False
397,Mytopia,Palo Alto,USA,"techcrunch50, tc50, gaming, social-networks",34.007967,-118.489681,3500000.0,$,1.0,3500000.0,False,True,True
399,Pikum,London,GBR,"gaming, social-networks, first-round-capital, web-2.0, gambling, betting, sports, pop-culture, competition",51.539778,-0.152998,5920000.0,$,1.0,5920000.0,False,True,True
